method,dataset_id,name,test_judgment_metric,max_test_judgment_metric,PMA
classify_knn,322,prnn_synth_1,0.857142857,0.868421053,0.987012987
classify_gp,322,prnn_synth_1,0.868421053,0.868421053,1
classify_gnb,322,prnn_synth_1,0.789473684,0.868421053,0.909090909
classify_dt,322,prnn_synth_1,0.788732394,0.868421053,0.908237303
classify_dbn,322,prnn_synth_1,0.846153846,0.868421053,0.974358974
classify_svm,324,puma32H_1,0.652841145,0.909768212,0.717590631
classify_sgd,324,puma32H_1,0.675712347,0.909768212,0.742730224
classify_rf,324,puma32H_1,0.664487127,0.909768212,0.730391674
classify_pa,324,puma32H_1,0.596161699,0.909768212,0.655289656
classify_mlp,324,puma32H_1,0.909768212,0.909768212,1
classify_logreg,324,puma32H_1,0.655913979,0.909768212,0.720968231
classify_knn,324,puma32H_1,0.635646032,0.909768212,0.698690088
classify_gnb,324,puma32H_1,0.639564124,0.909768212,0.702996781
classify_et,324,puma32H_1,0.641429179,0.909768212,0.705046814
classify_dt,324,puma32H_1,0.879175258,0.909768212,0.966372804
classify_dbn,324,puma32H_1,0.857142857,0.909768212,0.942155206
classify_bnb,324,puma32H_1,0.660849772,0.909768212,0.726393562
classify_svm,325,puma8NH_1,0.826688365,0.835770999,0.989132628
classify_sgd,325,puma8NH_1,0.830769231,0.835770999,0.994015385
classify_rf,325,puma8NH_1,0.790123457,0.835770999,0.945382716
classify_pa,325,puma8NH_1,0.82097501,0.835770999,0.9822966
classify_mlp,325,puma8NH_1,0.834789846,0.835770999,0.998826051
classify_logreg,325,puma8NH_1,0,0.835770999,0
classify_knn,325,puma8NH_1,0.808493263,0.835770999,0.967362189
classify_et,325,puma8NH_1,0.827302632,0.835770999,0.989867599
classify_dt,325,puma8NH_1,0.787954831,0.835770999,0.942787955
classify_dbn,325,puma8NH_1,0.835770999,0.835770999,1
classify_bnb,325,puma8NH_1,0.727566694,0.835770999,0.870533549
classify_svm,326,pwLinear_1,0,0.953846154,0
classify_sgd,326,pwLinear_1,0.923076923,0.953846154,0.967741936
classify_rf,326,pwLinear_1,0.9375,0.953846154,0.982862903
classify_pa,326,pwLinear_1,0.920634921,0.953846154,0.965181772
classify_mlp,326,pwLinear_1,0.9375,0.953846154,0.982862903
classify_logreg,326,pwLinear_1,0.935483871,0.953846154,0.98074922
classify_knn,326,pwLinear_1,0.953846154,0.953846154,1
classify_gp,326,pwLinear_1,0.888888889,0.953846154,0.931899642
classify_gnb,326,pwLinear_1,0.84375,0.953846154,0.884576613
classify_et,326,pwLinear_1,0.870967742,0.953846154,0.913111342
classify_dbn,326,pwLinear_1,0.935483871,0.953846154,0.98074922
classify_svm,327,pyrim_1,0.888888889,0.941176471,0.944444444
classify_sgd,327,pyrim_1,0.941176471,0.941176471,1
classify_rf,327,pyrim_1,0.823529412,0.941176471,0.875
classify_pa,327,pyrim_1,0.888888889,0.941176471,0.944444444
classify_mlp,327,pyrim_1,0.941176471,0.941176471,1
classify_logreg,327,pyrim_1,0.888888889,0.941176471,0.944444444
classify_knn,327,pyrim_1,0.888888889,0.941176471,0.944444444
classify_gp,327,pyrim_1,0.823529412,0.941176471,0.875
classify_et,327,pyrim_1,0.875,0.941176471,0.9296875
classify_dbn,327,pyrim_1,0.842105263,0.941176471,0.894736842
classify_svm,328,qsar-biodeg_1,0.586872587,0.869918699,0.674629235
classify_sgd,328,qsar-biodeg_1,0.814814815,0.869918699,0.936656282
classify_rf,328,qsar-biodeg_1,0.746666667,0.869918699,0.858317757
classify_pa,328,qsar-biodeg_1,0.653846154,0.869918699,0.751617541
classify_mlp,328,qsar-biodeg_1,0.869918699,0.869918699,1
classify_logreg,328,qsar-biodeg_1,0.755852843,0.869918699,0.868877567
classify_knn,328,qsar-biodeg_1,0.826771653,0.869918699,0.95040106
classify_gp,328,qsar-biodeg_1,0.689320388,0.869918699,0.792396334
classify_gnb,328,qsar-biodeg_1,0.692082111,0.869918699,0.795571025
classify_et,328,qsar-biodeg_1,0.59139785,0.869918699,0.679831173
classify_dt,328,qsar-biodeg_1,0.726495727,0.869918699,0.835130601
classify_dbn,328,qsar-biodeg_1,0.822033898,0.869918699,0.944954855
classify_svm,329,quake_1,0.62749213,0.62749213,1
classify_sgd,329,quake_1,0.62749213,0.62749213,1
classify_rf,329,quake_1,0.145348837,0.62749213,0.231634518
classify_mlp,329,quake_1,0.62749213,0.62749213,1
classify_logreg,329,quake_1,0.514657981,0.62749213,0.820182367
classify_knn,329,quake_1,0.465608466,0.62749213,0.742014829
classify_gp,329,quake_1,0.44288225,0.62749213,0.705797297
classify_gnb,329,quake_1,0.139534884,0.62749213,0.222369137
classify_et,329,quake_1,0.074534162,0.62749213,0.11878103
classify_dt,329,quake_1,0.314350797,0.62749213,0.500963729
classify_dbn,329,quake_1,0.17877095,0.62749213,0.284897517
classify_bnb,329,quake_1,0,0.62749213,0
classify_svm,330,quake_2,0.581344902,0.581344902,1
classify_sgd,330,quake_2,0.581344902,0.581344902,1
classify_mlp,330,quake_2,0.581344902,0.581344902,1
classify_logreg,330,quake_2,0.48534202,0.581344902,0.834860713
classify_knn,330,quake_2,0.461538462,0.581344902,0.79391504
classify_gp,330,quake_2,0.455516014,0.581344902,0.783555532
classify_gnb,330,quake_2,0.258064516,0.581344902,0.443909485
classify_dt,330,quake_2,0.412955466,0.581344902,0.710345036
classify_dbn,330,quake_2,0,0.581344902,0
classify_svm,331,qualitative-bankruptcy_1,0.843373494,1,0.843373494
classify_sgd,331,qualitative-bankruptcy_1,0.780487805,1,0.780487805
classify_rf,331,qualitative-bankruptcy_1,0.989690722,1,0.989690722
classify_mnb,331,qualitative-bankruptcy_1,0.636363636,1,0.636363636
classify_mlp,331,qualitative-bankruptcy_1,1,1,1
classify_logreg,331,qualitative-bankruptcy_1,0.688888889,1,0.688888889
classify_knn,331,qualitative-bankruptcy_1,0.989473684,1,0.989473684
classify_gp,331,qualitative-bankruptcy_1,0.989473684,1,0.989473684
classify_gnb,331,qualitative-bankruptcy_1,0.989690722,1,0.989690722
classify_et,331,qualitative-bankruptcy_1,1,1,1
classify_dt,331,qualitative-bankruptcy_1,0.989690722,1,0.989690722
classify_dbn,331,qualitative-bankruptcy_1,1,1,1
classify_svm,332,rabe_131_1,0.75,0.923076923,0.8125
classify_sgd,332,rabe_131_1,0.857142857,0.923076923,0.928571429
classify_rf,332,rabe_131_1,0.8,0.923076923,0.866666667
classify_pa,332,rabe_131_1,0.857142857,0.923076923,0.928571429
classify_mnb,332,rabe_131_1,0.8,0.923076923,0.866666667
classify_mlp,332,rabe_131_1,0.923076923,0.923076923,1
classify_logreg,332,rabe_131_1,0.75,0.923076923,0.8125
classify_knn,332,rabe_131_1,0.857142857,0.923076923,0.928571429
classify_gp,332,rabe_131_1,0.666666667,0.923076923,0.722222222
classify_et,332,rabe_131_1,0.666666667,0.923076923,0.722222222
classify_dt,332,rabe_131_1,0.714285714,0.923076923,0.773809524
classify_dbn,332,rabe_131_1,0.923076923,0.923076923,1
classify_bnb,332,rabe_131_1,0.833333333,0.923076923,0.902777778
classify_svm,333,rabe_148_1,0.620689655,1,0.620689655
classify_sgd,333,rabe_148_1,1,1,1
classify_rf,333,rabe_148_1,1,1,1
classify_pa,333,rabe_148_1,1,1,1
classify_mlp,333,rabe_148_1,1,1,1
classify_logreg,333,rabe_148_1,0.9,1,0.9
classify_knn,333,rabe_148_1,1,1,1
classify_gp,333,rabe_148_1,1,1,1
classify_et,333,rabe_148_1,1,1,1
classify_dt,333,rabe_148_1,1,1,1
classify_dbn,333,rabe_148_1,1,1,1
classify_bnb,333,rabe_148_1,0.875,1,0.875
classify_svm,334,rabe_166_1,0.75,0.909090909,0.825
classify_sgd,334,rabe_166_1,0.666666667,0.909090909,0.733333333
classify_rf,334,rabe_166_1,0.666666667,0.909090909,0.733333333
classify_pa,334,rabe_166_1,0.666666667,0.909090909,0.733333333
classify_mnb,334,rabe_166_1,0,0.909090909,0
classify_mlp,334,rabe_166_1,0.909090909,0.909090909,1
classify_logreg,334,rabe_166_1,0.666666667,0.909090909,0.733333333
classify_knn,334,rabe_166_1,0.75,0.909090909,0.825
classify_gp,334,rabe_166_1,0.666666667,0.909090909,0.733333333
classify_dt,334,rabe_166_1,0.75,0.909090909,0.825
classify_bnb,334,rabe_166_1,0.75,0.909090909,0.825
classify_svm,335,rabe_176_1,0.7,0.7,1
classify_sgd,335,rabe_176_1,0.666666667,0.7,0.952380952
classify_rf,335,rabe_176_1,0.470588235,0.7,0.672268908
classify_mlp,335,rabe_176_1,0.631578947,0.7,0.902255639
classify_logreg,335,rabe_176_1,0.5,0.7,0.714285714
classify_knn,335,rabe_176_1,0.7,0.7,1
classify_gp,335,rabe_176_1,0.555555556,0.7,0.793650794
classify_gnb,335,rabe_176_1,0.555555556,0.7,0.793650794
classify_et,335,rabe_176_1,0.555555556,0.7,0.793650794
classify_dt,335,rabe_176_1,0.470588235,0.7,0.672268908
classify_dbn,335,rabe_176_1,0.6,0.7,0.857142857
classify_bnb,335,rabe_176_1,0.166666667,0.7,0.238095238
classify_svm,336,rabe_265_1,0.625,0.923076923,0.677083333
classify_sgd,336,rabe_265_1,0.769230769,0.923076923,0.833333333
classify_rf,336,rabe_265_1,0.727272727,0.923076923,0.787878788
classify_mnb,336,rabe_265_1,0.666666667,0.923076923,0.722222222
classify_mlp,336,rabe_265_1,0.923076923,0.923076923,1
classify_logreg,336,rabe_265_1,0.75,0.923076923,0.8125
classify_knn,336,rabe_265_1,0.727272727,0.923076923,0.787878788
classify_gp,336,rabe_265_1,0.5,0.923076923,0.541666667
classify_et,336,rabe_265_1,0.769230769,0.923076923,0.833333333
classify_dt,336,rabe_265_1,0.4,0.923076923,0.433333333
classify_dbn,336,rabe_265_1,0.666666667,0.923076923,0.722222222
classify_bnb,336,rabe_265_1,0.588235294,0.923076923,0.637254902
classify_svm,337,rabe_266_1,0.944444444,1,0.944444444
classify_sgd,337,rabe_266_1,0.944444444,1,0.944444444
classify_pa,337,rabe_266_1,0.918918919,1,0.918918919
classify_mlp,337,rabe_266_1,1,1,1
classify_logreg,337,rabe_266_1,0.914285714,1,0.914285714
classify_knn,337,rabe_266_1,1,1,1
classify_gp,337,rabe_266_1,0.944444444,1,0.944444444
classify_gnb,337,rabe_266_1,0.914285714,1,0.914285714
classify_et,337,rabe_266_1,0.971428571,1,0.971428571
classify_dbn,337,rabe_266_1,0.944444444,1,0.944444444
classify_svm,338,rabe_97_1,0.8,1,0.8
classify_sgd,338,rabe_97_1,0.909090909,1,0.909090909
classify_pa,338,rabe_97_1,0.8,1,0.8
classify_mlp,338,rabe_97_1,0.909090909,1,0.909090909
classify_logreg,338,rabe_97_1,0,1,0
classify_knn,338,rabe_97_1,0.909090909,1,0.909090909
classify_gp,338,rabe_97_1,0.909090909,1,0.909090909
classify_et,338,rabe_97_1,1,1,1
classify_dt,338,rabe_97_1,0.909090909,1,0.909090909
classify_bnb,338,rabe_97_1,0.8,1,0.8
classify_svm,339,ringnorm_1,0.888426311,0.967741936,0.918040522
classify_sgd,339,ringnorm_1,0.76793249,0.967741936,0.793530239
classify_rf,339,ringnorm_1,0.837264151,0.967741936,0.865172956
classify_pa,339,ringnorm_1,0.711094837,0.967741936,0.734797998
classify_mlp,339,ringnorm_1,0.967741936,0.967741936,1
classify_logreg,339,ringnorm_1,0.765327696,0.967741936,0.790838619
classify_knn,339,ringnorm_1,0.765217391,0.967741936,0.790724638
classify_et,339,ringnorm_1,0.938600258,0.967741936,0.969886933
classify_dt,339,ringnorm_1,0.805702648,0.967741936,0.832559403
classify_dbn,339,ringnorm_1,0.963855422,0.967741936,0.995983936
classify_bnb,339,ringnorm_1,0.567708333,0.967741936,0.586631944
classify_svm,340,rmftsa_ctoarrivals_1,0.532110092,0.9,0.591233435
classify_sgd,340,rmftsa_ctoarrivals_1,0.725,0.9,0.805555556
classify_rf,340,rmftsa_ctoarrivals_1,0.885245902,0.9,0.983606557
classify_mnb,340,rmftsa_ctoarrivals_1,0.333333333,0.9,0.37037037
classify_mlp,340,rmftsa_ctoarrivals_1,0.9,0.9,1
classify_logreg,340,rmftsa_ctoarrivals_1,0.754098361,0.9,0.837887067
classify_knn,340,rmftsa_ctoarrivals_1,0.9,0.9,1
classify_gp,340,rmftsa_ctoarrivals_1,0.842105263,0.9,0.935672515
classify_et,340,rmftsa_ctoarrivals_1,0.892857143,0.9,0.992063492
classify_dt,340,rmftsa_ctoarrivals_1,0.807017544,0.9,0.89668616
classify_dbn,340,rmftsa_ctoarrivals_1,0.847457627,0.9,0.941619586
classify_bnb,340,rmftsa_ctoarrivals_1,0.666666667,0.9,0.740740741
classify_svm,341,rmftsa_ladata_1,0.884353742,0.910344828,0.971449186
classify_sgd,341,rmftsa_ladata_1,0.893617021,0.910344828,0.981624758
classify_rf,341,rmftsa_ladata_1,0.855072464,0.910344828,0.939284146
classify_pa,341,rmftsa_ladata_1,0.790697674,0.910344828,0.868569415
classify_mnb,341,rmftsa_ladata_1,0.814285714,0.910344828,0.894480519
classify_mlp,341,rmftsa_ladata_1,0.910344828,0.910344828,1
classify_logreg,341,rmftsa_ladata_1,0.871428571,0.910344828,0.957251082
classify_knn,341,rmftsa_ladata_1,0.877697842,0.910344828,0.964137781
classify_gp,341,rmftsa_ladata_1,0.808510638,0.910344828,0.888136686
classify_gnb,341,rmftsa_ladata_1,0.820143885,0.910344828,0.900915631
classify_et,341,rmftsa_ladata_1,0.863636364,0.910344828,0.94869146
classify_dt,341,rmftsa_ladata_1,0.418181818,0.910344828,0.459366391
classify_dbn,341,rmftsa_ladata_1,0.887323944,0.910344828,0.974711908
classify_svm,342,rmftsa_sleepdata_1,0.683098592,0.767741935,0.889750266
classify_sgd,342,rmftsa_sleepdata_1,0.725663717,0.767741935,0.945192236
classify_rf,342,rmftsa_sleepdata_1,0.764525994,0.767741935,0.995811169
classify_pa,342,rmftsa_sleepdata_1,0.65795207,0.767741935,0.856996393
classify_mnb,342,rmftsa_sleepdata_1,0.561056106,0.767741935,0.730787364
classify_mlp,342,rmftsa_sleepdata_1,0.767741935,0.767741935,1
classify_logreg,342,rmftsa_sleepdata_1,0.656934307,0.767741935,0.855670735
classify_knn,342,rmftsa_sleepdata_1,0.750788644,0.767741935,0.977917981
classify_gp,342,rmftsa_sleepdata_1,0.757763975,0.767741935,0.987003497
classify_et,342,rmftsa_sleepdata_1,0.70877193,0.767741935,0.923190329
classify_dt,342,rmftsa_sleepdata_1,0.749140893,0.767741935,0.975771752
classify_dbn,342,rmftsa_sleepdata_1,0.75483871,0.767741935,0.983193277
classify_svm,343,rmftsa_sleepdata_2,0.072783306,0.291999022,0.249258734
classify_sgd,343,rmftsa_sleepdata_2,0.077512672,0.291999022,0.265455246
classify_rf,343,rmftsa_sleepdata_2,0.034678271,0.291999022,0.1187616
classify_pa,343,rmftsa_sleepdata_2,0.023401594,0.291999022,0.080142715
classify_mnb,343,rmftsa_sleepdata_2,0.100725981,0.291999022,0.344953146
classify_mlp,343,rmftsa_sleepdata_2,0.242469179,0.291999022,0.830376683
classify_logreg,343,rmftsa_sleepdata_2,0.036809141,0.291999022,0.126059124
classify_knn,343,rmftsa_sleepdata_2,0.291999022,0.291999022,1
classify_gp,343,rmftsa_sleepdata_2,-0.004135496,0.291999022,-0.014162706
classify_dbn,343,rmftsa_sleepdata_2,0.012286873,0.291999022,0.042078473
classify_svm,344,robot-failures-lp1_1,-0.003651044,0.881069179,-0.004143879
classify_sgd,344,robot-failures-lp1_1,0.221729294,0.881069179,0.251659346
classify_rf,344,robot-failures-lp1_1,0.881069179,0.881069179,1
classify_pa,344,robot-failures-lp1_1,0.283929333,0.881069179,0.322255436
classify_mlp,344,robot-failures-lp1_1,0.648241937,0.881069179,0.735744652
classify_logreg,344,robot-failures-lp1_1,0.144687217,0.881069179,0.164217772
classify_knn,344,robot-failures-lp1_1,0.81873173,0.881069179,0.929247952
classify_gp,344,robot-failures-lp1_1,-0.083662949,0.881069179,-0.094956164
classify_dbn,344,robot-failures-lp1_1,-0.009998426,0.881069179,-0.01134806
classify_svm,346,robot-failures-lp4_1,0.478585578,0.808123926,0.592218053
classify_sgd,346,robot-failures-lp4_1,0.472439789,0.808123926,0.584613045
classify_rf,346,robot-failures-lp4_1,0.38677027,0.808123926,0.478602672
classify_pa,346,robot-failures-lp4_1,0.309948994,0.808123926,0.383541415
classify_mlp,346,robot-failures-lp4_1,0.753992779,0.808123926,0.93301628
classify_logreg,346,robot-failures-lp4_1,0.242817465,0.808123926,0.30047058
classify_knn,346,robot-failures-lp4_1,0.595585259,0.808123926,0.736997433
classify_gp,346,robot-failures-lp4_1,0.113867522,0.808123926,0.14090354
classify_dt,346,robot-failures-lp4_1,0.694809977,0.808123926,0.85978147
classify_dbn,346,robot-failures-lp4_1,0.808123926,0.808123926,1
classify_svm,347,sa-heart_1,0.523364486,0.727272727,0.719626168
classify_sgd,347,sa-heart_1,0.647619048,0.727272727,0.89047619
classify_rf,347,sa-heart_1,0.481927711,0.727272727,0.662650602
classify_pa,347,sa-heart_1,0.568421053,0.727272727,0.781578947
classify_mnb,347,sa-heart_1,0.509803922,0.727272727,0.700980392
classify_mlp,347,sa-heart_1,0.666666667,0.727272727,0.916666667
classify_logreg,347,sa-heart_1,0.727272727,0.727272727,1
classify_knn,347,sa-heart_1,0.494623656,0.727272727,0.680107527
classify_gp,347,sa-heart_1,0.447368421,0.727272727,0.615131579
classify_gnb,347,sa-heart_1,0.685714286,0.727272727,0.942857143
classify_et,347,sa-heart_1,0.034482759,0.727272727,0.047413793
classify_dt,347,sa-heart_1,0.289156626,0.727272727,0.397590361
classify_dbn,347,sa-heart_1,0.593406593,0.727272727,0.815934066
classify_bnb,347,sa-heart_1,0.633663366,0.727272727,0.871287129
classify_svm,348,scene_1,0.623306233,0.971428571,0.641638769
classify_sgd,348,scene_1,0.971428571,0.971428571,1
classify_rf,348,scene_1,0,0.971428571,0
classify_pa,348,scene_1,0.959677419,0.971428571,0.987903226
classify_mnb,348,scene_1,0.747404844,0.971428571,0.76938734
classify_mlp,348,scene_1,0.963562753,0.971428571,0.991902834
classify_logreg,348,scene_1,0.88973384,0.971428571,0.915902483
classify_knn,348,scene_1,0.772727273,0.971428571,0.795454545
classify_gp,348,scene_1,0.844036697,0.971428571,0.868861306
classify_gnb,348,scene_1,0.670553936,0.971428571,0.690276111
classify_dbn,348,scene_1,0.042253521,0.971428571,0.043496272
classify_bnb,348,scene_1,0.563968668,0.971428571,0.580555982
classify_rf,349,schlvote_1,0.8,1,0.8
classify_mlp,349,schlvote_1,1,1,1
classify_logreg,349,schlvote_1,1,1,1
classify_knn,349,schlvote_1,1,1,1
classify_gp,349,schlvote_1,1,1,1
classify_gnb,349,schlvote_1,0.956521739,1,0.956521739
classify_et,349,schlvote_1,1,1,1
classify_dt,349,schlvote_1,0.909090909,1,0.909090909
classify_bnb,349,schlvote_1,1,1,1
classify_svm,350,seeds_1,0.950923806,0.95319899,0.997613107
classify_sgd,350,seeds_1,0.942167172,0.95319899,0.988426531
classify_rf,350,seeds_1,0.901891719,0.95319899,0.946173599
classify_pa,350,seeds_1,0.942167172,0.95319899,0.988426531
classify_mlp,350,seeds_1,0.95319899,0.95319899,1
classify_logreg,350,seeds_1,0.912457661,0.95319899,0.957258316
classify_knn,350,seeds_1,0.945003941,0.95319899,0.991402582
classify_gp,350,seeds_1,0.793570004,0.95319899,0.832533408
classify_dt,350,seeds_1,0.793797108,0.95319899,0.832771663
classify_dbn,350,seeds_1,0.897044596,0.95319899,0.941088488
classify_svm,351,segment_1,0.993355482,1,0.993355482
classify_sgd,351,segment_1,1,1,1
classify_rf,351,segment_1,0.997514499,1,0.997514499
classify_pa,351,segment_1,0.999170125,1,0.999170125
classify_mlp,351,segment_1,0.999170125,1,0.999170125
classify_logreg,351,segment_1,0.955996549,1,0.955996549
classify_knn,351,segment_1,0.997514499,1,0.997514499
classify_gp,351,segment_1,0.982055465,1,0.982055465
classify_et,351,segment_1,0.995864351,1,0.995864351
classify_dt,351,segment_1,0.995850622,1,0.995850622
classify_dbn,351,segment_1,0.999170125,1,0.999170125
classify_svm,352,seismic-bumps_1,0.872934454,0.957007191,0.91215036
classify_sgd,352,seismic-bumps_1,0.940567189,0.957007191,0.982821444
classify_rf,352,seismic-bumps_1,0.927242631,0.957007191,0.968898289
classify_pa,352,seismic-bumps_1,0.957007191,0.957007191,1
classify_mnb,352,seismic-bumps_1,0.753007302,0.957007191,0.786835573
classify_mlp,352,seismic-bumps_1,0.957007191,0.957007191,1
classify_logreg,352,seismic-bumps_1,0.957007191,0.957007191,1
classify_knn,352,seismic-bumps_1,0.936754543,0.957007191,0.978837517
classify_gp,352,seismic-bumps_1,0.875530121,0.957007191,0.914862635
classify_et,352,seismic-bumps_1,0.862255241,0.957007191,0.900991391
classify_dt,352,seismic-bumps_1,0.890134682,0.957007191,0.930123295
classify_dbn,352,seismic-bumps_1,0.915356933,0.957007191,0.956478636
classify_bnb,352,seismic-bumps_1,0.590045568,0.957007191,0.616552909
classify_svm,353,sensory_1,0.412903226,0.617886179,0.668251273
classify_sgd,353,sensory_1,0.616,0.617886179,0.996947368
classify_rf,353,sensory_1,0.576271186,0.617886179,0.93264942
classify_pa,353,sensory_1,0.532608696,0.617886179,0.861985126
classify_mnb,353,sensory_1,0.475609756,0.617886179,0.769736842
classify_mlp,353,sensory_1,0.617886179,0.617886179,1
classify_logreg,353,sensory_1,0.512195122,0.617886179,0.828947368
classify_knn,353,sensory_1,0.533333333,0.617886179,0.863157895
classify_gp,353,sensory_1,0.377358491,0.617886179,0.610724926
classify_gnb,353,sensory_1,0.389380531,0.617886179,0.630181649
classify_et,353,sensory_1,0,0.617886179,0
classify_dt,353,sensory_1,0.510067114,0.617886179,0.825503356
classify_dbn,353,sensory_1,0.552238806,0.617886179,0.89375491
classify_bnb,353,sensory_1,0.358974359,0.617886179,0.58097166
classify_svm,354,servo_1,0.875,0.903225807,0.96875
classify_sgd,354,servo_1,0.903225807,0.903225807,1
classify_rf,354,servo_1,0.8,0.903225807,0.885714286
classify_pa,354,servo_1,0.875,0.903225807,0.96875
classify_mlp,354,servo_1,0.857142857,0.903225807,0.948979592
classify_logreg,354,servo_1,0.651162791,0.903225807,0.720930233
classify_knn,354,servo_1,0.857142857,0.903225807,0.948979592
classify_gp,354,servo_1,0,0.903225807,0
classify_et,354,servo_1,0.8,0.903225807,0.885714286
classify_dbn,354,servo_1,0.903225807,0.903225807,1
classify_bnb,354,servo_1,0.875,0.903225807,0.96875
classify_sgd,355,skin-segmentation_1,0.956464462,0.999699919,0.956751566
classify_rf,355,skin-segmentation_1,0.986581658,0.999699919,0.986877802
classify_pa,355,skin-segmentation_1,0.954556295,0.999699919,0.954842825
classify_mnb,355,skin-segmentation_1,0.958721205,0.999699919,0.959008986
classify_mlp,355,skin-segmentation_1,0.999674195,0.999699919,0.999974268
classify_logreg,355,skin-segmentation_1,0.95718474,0.999699919,0.95747206
classify_knn,355,skin-segmentation_1,0.999699919,0.999699919,1
classify_gnb,355,skin-segmentation_1,0.954010246,0.999699919,0.954296613
classify_dt,355,skin-segmentation_1,0.953534154,0.999699919,0.953820377
classify_dbn,355,skin-segmentation_1,0,0.999699919,0
classify_bnb,355,skin-segmentation_1,0.930515514,0.999699919,0.930794828
classify_svm,356,sleuth_case1102_1,0.222222222,0.75,0.296296296
classify_sgd,356,sleuth_case1102_1,0.75,0.75,1
classify_pa,356,sleuth_case1102_1,0.571428571,0.75,0.761904762
classify_mlp,356,sleuth_case1102_1,0.571428571,0.75,0.761904762
classify_logreg,356,sleuth_case1102_1,0,0.75,0
classify_knn,356,sleuth_case1102_1,0.545454545,0.75,0.727272727
classify_gp,356,sleuth_case1102_1,0.666666667,0.75,0.888888889
classify_et,356,sleuth_case1102_1,0,0.75,0
classify_dt,356,sleuth_case1102_1,0.222222222,0.75,0.296296296
classify_svm,357,sleuth_case1201_1,0.952380952,1,0.952380952
classify_sgd,357,sleuth_case1201_1,1,1,1
classify_rf,357,sleuth_case1201_1,1,1,1
classify_mnb,357,sleuth_case1201_1,1,1,1
classify_mlp,357,sleuth_case1201_1,1,1,1
classify_logreg,357,sleuth_case1201_1,0.956521739,1,0.956521739
classify_knn,357,sleuth_case1201_1,1,1,1
classify_gp,357,sleuth_case1201_1,0.909090909,1,0.909090909
classify_gnb,357,sleuth_case1201_1,1,1,1
classify_et,357,sleuth_case1201_1,1,1,1
classify_dt,357,sleuth_case1201_1,1,1,1
classify_dbn,357,sleuth_case1201_1,1,1,1
classify_bnb,357,sleuth_case1201_1,0.956521739,1,0.956521739
classify_svm,358,sleuth_case1202_1,0.761904762,0.857142857,0.888888889
classify_sgd,358,sleuth_case1202_1,0.833333333,0.857142857,0.972222222
classify_rf,358,sleuth_case1202_1,0.8,0.857142857,0.933333333
classify_pa,358,sleuth_case1202_1,0.666666667,0.857142857,0.777777778
classify_mnb,358,sleuth_case1202_1,0.75,0.857142857,0.875
classify_mlp,358,sleuth_case1202_1,0.857142857,0.857142857,1
classify_logreg,358,sleuth_case1202_1,0.782608696,0.857142857,0.913043478
classify_knn,358,sleuth_case1202_1,0.761904762,0.857142857,0.888888889
classify_gp,358,sleuth_case1202_1,0.631578947,0.857142857,0.736842105
classify_gnb,358,sleuth_case1202_1,0.782608696,0.857142857,0.913043478
classify_et,358,sleuth_case1202_1,0.782608696,0.857142857,0.913043478
classify_dt,358,sleuth_case1202_1,0.75,0.857142857,0.875
classify_dbn,358,sleuth_case1202_1,0.818181818,0.857142857,0.954545455
classify_bnb,358,sleuth_case1202_1,0.818181818,0.857142857,0.954545455
classify_svm,359,sleuth_case2002_1,0.615384615,0.680851064,0.903846154
classify_sgd,359,sleuth_case2002_1,0.654545455,0.680851064,0.961363636
classify_rf,359,sleuth_case2002_1,0.52173913,0.680851064,0.766304348
classify_pa,359,sleuth_case2002_1,0.680851064,0.680851064,1
classify_mnb,359,sleuth_case2002_1,0.641509434,0.680851064,0.942216981
classify_mlp,359,sleuth_case2002_1,0.638297872,0.680851064,0.9375
classify_logreg,359,sleuth_case2002_1,0.653061225,0.680851064,0.959183674
classify_knn,359,sleuth_case2002_1,0.52,0.680851064,0.76375
classify_gp,359,sleuth_case2002_1,0.653061225,0.680851064,0.959183674
classify_et,359,sleuth_case2002_1,0.64,0.680851064,0.94
classify_dt,359,sleuth_case2002_1,0.62295082,0.680851064,0.914959016
classify_dbn,359,sleuth_case2002_1,0.666666667,0.680851064,0.979166667
classify_svm,360,sleuth_ex1221_1,0,0.923076923,0
classify_sgd,360,sleuth_ex1221_1,0.923076923,0.923076923,1
classify_rf,360,sleuth_ex1221_1,0.833333333,0.923076923,0.902777778
classify_pa,360,sleuth_ex1221_1,0.833333333,0.923076923,0.902777778
classify_mnb,360,sleuth_ex1221_1,0.769230769,0.923076923,0.833333333
classify_mlp,360,sleuth_ex1221_1,0.923076923,0.923076923,1
classify_logreg,360,sleuth_ex1221_1,0.8,0.923076923,0.866666667
classify_knn,360,sleuth_ex1221_1,0.769230769,0.923076923,0.833333333
classify_gp,360,sleuth_ex1221_1,0,0.923076923,0
classify_et,360,sleuth_ex1221_1,0.769230769,0.923076923,0.833333333
classify_dt,360,sleuth_ex1221_1,0.545454545,0.923076923,0.590909091
classify_svm,361,sleuth_ex1605_1,0.888888889,0.888888889,1
classify_sgd,361,sleuth_ex1605_1,0.857142857,0.888888889,0.964285714
classify_rf,361,sleuth_ex1605_1,0.727272727,0.888888889,0.818181818
classify_mlp,361,sleuth_ex1605_1,0.888888889,0.888888889,1
classify_logreg,361,sleuth_ex1605_1,0.842105263,0.888888889,0.947368421
classify_knn,361,sleuth_ex1605_1,0.8,0.888888889,0.9
